0.0427142 0.304917
0.0429583 0.306263
0.0432023 0.307605
0.0434464 0.308944
0.0436905 0.310279
0.0439346 0.311609
0.0441787 0.312936
0.0444227 0.31426
0.0446668 0.315579
0.0449109 0.316895
0.045155 0.318206
0.0453991 0.319514
0.0456432 0.320818
0.0458872 0.322119
0.0461313 0.323415
0.0463754 0.324708
0.0466195 0.325997
0.0468636 0.327283
0.0471076 0.328564
0.0473517 0.329842
0.0475958 0.331117
0.0478399 0.332387
0.048084 0.333654
0.048328 0.334917
0.0485721 0.336177
0.0488162 0.337432
0.0490603 0.338685
0.0493044 0.339933
0.0495485 0.341178
0.0497925 0.342419
0.0500366 0.343657
0.0502807 0.344891
0.0505248 0.346121
0.0507689 0.347348
0.0510129 0.348571
0.051257 0.349791
0.0515011 0.351007
0.0517452 0.35222
0.0519893 0.353429
0.0522333 0.354634
0.0524774 0.355836
0.0527215 0.357034
0.0529656 0.358229
0.0532097 0.35942
0.0534537 0.360608
0.0536978 0.361793
0.0539419 0.362973
0.054186 0.364151
0.0544301 0.365325
0.0546742 0.366495
0.0549182 0.367662
0.0551623 0.368826
0.0554064 0.369986
0.0556505 0.371143
0.0558946 0.372296
0.0561386 0.373446
0.0563827 0.374593
0.0566268 0.375736
0.0568709 0.376875
0.057115 0.378012
0.057359 0.379145
0.0576031 0.380274
0.0578472 0.381401
0.0580913 0.382524
0.0583354 0.383643
0.0585794 0.38476
0.0588235 0.385873
0.0590676 0.386982
0.0593117 0.388089
0.0595558 0.389192
0.0597999 0.390292
0.0600439 0.391388
0.060288 0.392481
0.0605321 0.393571
0.0607762 0.394658
0.0610203 0.395742
0.0612643 0.396822
0.0615084 0.397899
0.0617525 0.398973
0.0619966 0.400043
0.0622407 0.401111
0.0624847 0.402175
0.0627288 0.403236
0.0629729 0.404294
0.063217 0.405348
0.0634611 0.4064
0.0637052 0.407448
0.0639492 0.408493
0.0641933 0.409535
0.0644374 0.410574
0.0646815 0.41161
0.0649256 0.412643
0.0651696 0.413672
0.0654137 0.414699
0.0656578 0.415722
0.0659019 0.416742
0.066146 0.417759
0.06639 0.418773
0.0666341 0.419784
0.0668782 0.420792
0.0671223 0.421797
0.0673664 0.422799
0.0676104 0.423798
0.0678545 0.424794
0.0680986 0.425787
0.0683427 0.426776
0.0685868 0.427763
0.0688309 0.428747
0.0690749 0.429728
0.069319 0.430705
0.0695631 0.43168
0.0698072 0.432652
0.0700513 0.433621
0.0702953 0.434587
0.0705394 0.43555
0.0707835 0.43651
0.0710276 0.437467
0.0712717 0.438421
0.0715157 0.439372
0.0717598 0.44032
0.0720039 0.441266
0.072248 0.442208
0.0724921 0.443148
0.0727361 0.444085
0.0729802 0.445019
0.0732243 0.44595
0.0734684 0.446878
0.0737125 0.447803
0.0739566 0.448725
0.0742006 0.449645
0.0744447 0.450562
0.0746888 0.451476
0.0749329 0.452387
0.075177 0.453295
0.075421 0.4542
0.0756651 0.455103
0.0759092 0.456003
0.0761533 0.4569
0.0763974 0.457794
0.0766414 0.458686
0.0768855 0.459574
0.0771296 0.46046
0.0773737 0.461344
0.0776178 0.462224
0.0778619 0.463102
0.0781059 0.463977
0.07835 0.464849
0.0785941 0.465719
0.0788382 0.466585
0.0790823 0.467449
0.0793263 0.468311
0.0795704 0.46917
0.0798145 0.470026
0.0800586 0.470879
0.0803027 0.47173
0.0805467 0.472578
0.0807908 0.473423
0.0810349 0.474266
0.081279 0.475106
0.0815231 0.475943
0.0817671 0.476778
0.0820112 0.47761
0.0822553 0.47844
0.0824994 0.479266
0.0827435 0.480091
0.0829876 0.480912
0.0832316 0.481731
0.0834757 0.482548
0.0837198 0.483362
0.0839639 0.484173
0.084208 0.484982
0.084452 0.485788
0.0846961 0.486592
0.0849402 0.487393
0.0851843 0.488191
0.0854284 0.488987
0.0856724 0.489781
0.0859165 0.490572
0.0861606 0.49136
0.0864047 0.492146
0.0866488 0.492929
0.0868928 0.49371
0.0871369 0.494489
0.087381 0.495264
0.0876251 0.496038
0.0878692 0.496809
0.0881133 0.497577
0.0883573 0.498343
0.0886014 0.499107
0.0888455 0.499868
0.0890896 0.500626
0.0893337 0.501382
0.0895777 0.502136
0.0898218 0.502887
0.0900659 0.503636
0.09031 0.504383
0.0905541 0.505127
0.0907981 0.505868
0.0910422 0.506607
0.0912863 0.507344
0.0915304 0.508079
0.0917745 0.508811
0.0920186 0.50954
0.0922626 0.510268
0.0925067 0.510992
0.0927508 0.511715
0.0929949 0.512435
0.093239 0.513153
0.093483 0.513868
0.0937271 0.514582
0.0939712 0.515292
0.0942153 0.516001
0.0944594 0.516707
0.0947034 0.517411
0.0949475 0.518113
0.0951916 0.518812
0.0954357 0.519509
0.0956798 0.520203
0.0959238 0.520896
0.0961679 0.521586
0.096412 0.522274
0.0966561 0.522959
0.0969002 0.523642
0.0971443 0.524323
0.0973883 0.525002
0.0976324 0.525679
0.0978765 0.526353
0.0981206 0.527025
0.0983647 0.527695
0.0986087 0.528362
0.0988528 0.529027
0.0990969 0.529691
0.099341 0.530351
0.0995851 0.53101
0.0998291 0.531667
0.100073 0.532321
0.100317 0.532973
0.100561 0.533623
0.100805 0.534271
0.10105 0.534916
0.101294 0.53556
0.101538 0.536201
0.101782 0.53684
0.102026 0.537477
0.10227 0.538112
0.102514 0.538744
0.102758 0.539375
0.103002 0.540003
0.103246 0.540629
0.10349 0.541253
0.103734 0.541875
0.103979 0.542495
0.104223 0.543113
0.104467 0.543729
0.104711 0.544342
0.104955 0.544954
0.105199 0.545563
0.105443 0.546171
0.105687 0.546776
0.105931 0.547379
0.106175 0.54798
0.106419 0.548579
0.106663 0.549176
0.106907 0.549771
0.107152 0.550364
0.107396 0.550955
0.10764 0.551544
0.107884 0.552131
0.108128 0.552715
0.108372 0.553298
0.108616 0.553879
0.10886 0.554457
0.109104 0.555034
0.109348 0.555609
0.109592 0.556182
0.109836 0.556752
0.110081 0.557321
0.110325 0.557888
0.110569 0.558453
0.110813 0.559015
0.111057 0.559576
0.111301 0.560135
0.111545 0.560692
0.111789 0.561247
0.112033 0.5618
0.112277 0.562351
0.112521 0.5629
0.112765 0.563448
0.11301 0.563993
0.113254 0.564536
0.113498 0.565078
0.113742 0.565617
0.113986 0.566155
0.11423 0.56669
0.114474 0.567224
0.114718 0.567756
0.114962 0.568286
0.115206 0.568814
0.11545 0.569341
0.115694 0.569865
0.115938 0.570387
0.116183 0.570908
0.116427 0.571427
0.116671 0.571944
0.116915 0.572459
0.117159 0.572972
0.117403 0.573483
0.117647 0.573993
0.117891 0.574501
0.118135 0.575006
0.118379 0.57551
0.118623 0.576013
0.118867 0.576513
0.119112 0.577011
0.119356 0.577508
0.1196 0.578003
0.119844 0.578496
0.120088 0.578988
0.120332 0.579477
0.120576 0.579965
0.12082 0.580451
0.121064 0.580935
0.121308 0.581418
0.121552 0.581898
0.121796 0.582377
0.122041 0.582854
0.122285 0.58333
0.122529 0.583803
0.122773 0.584275
0.123017 0.584745
0.123261 0.585213
0.123505 0.58568
0.123749 0.586145
0.123993 0.586608
0.124237 0.58707
0.124481 0.587529
0.124725 0.587987
0.124969 0.588444
0.125214 0.588898
0.125458 0.589351
0.125702 0.589802
0.125946 0.590252
0.12619 0.5907
0.126434 0.591146
0.126678 0.59159
0.126922 0.592033
0.127166 0.592474
0.12741 0.592913
0.127654 0.593351
0.127898 0.593787
0.128143 0.594222
0.128387 0.594654
0.128631 0.595086
0.128875 0.595515
0.129119 0.595943
0.129363 0.596369
0.129607 0.596794
0.129851 0.597217
0.130095 0.597638
0.130339 0.598058
0.130583 0.598476
0.130827 0.598892
0.131072 0.599307
0.131316 0.59972
0.13156 0.600132
0.131804 0.600542
0.132048 0.60095
0.132292 0.601357
0.132536 0.601762
0.13278 0.602166
0.133024 0.602568
0.133268 0.602969
0.133512 0.603368
0.133756 0.603765
0.134 0.604161
0.134245 0.604555
0.134489 0.604948
0.134733 0.605339
0.134977 0.605729
0.135221 0.606117
0.135465 0.606503
0.135709 0.606888
0.135953 0.607272
0.136197 0.607654
0.136441 0.608034
0.136685 0.608413
0.136929 0.60879
0.137174 0.609166
0.137418 0.60954
0.137662 0.609913
0.137906 0.610284
0.13815 0.610654
0.138394 0.611023
0.138638 0.611389
0.138882 0.611755
0.139126 0.612119
0.13937 0.612481
0.139614 0.612842
0.139858 0.613201
0.140103 0.613559
0.140347 0.613916
0.140591 0.614271
0.140835 0.614624
0.141079 0.614976
0.141323 0.615327
0.141567 0.615676
0.141811 0.616024
0.142055 0.61637
0.142299 0.616715
0.142543 0.617059
0.142787 0.617401
0.143031 0.617741
0.143276 0.61808
0.14352 0.618418
0.143764 0.618754
0.144008 0.619089
0.144252 0.619423
0.144496 0.619755
0.14474 0.620085
0.144984 0.620415
0.145228 0.620742
0.145472 0.621069
0.145716 0.621394
0.14596 0.621718
0.146205 0.62204
0.146449 0.622361
0.146693 0.622681
0.146937 0.622999
0.147181 0.623316
0.147425 0.623631
0.147669 0.623945
0.147913 0.624258
0.148157 0.624569
0.148401 0.624879
0.148645 0.625188
0.148889 0.625495
0.149134 0.625801
0.149378 0.626106
0.149622 0.626409
0.149866 0.626711
0.15011 0.627011
0.150354 0.627311
0.150598 0.627609
0.150842 0.627905
0.151086 0.628201
0.15133 0.628495
0.151574 0.628787
0.151818 0.629079
0.152062 0.629369
0.152307 0.629658
0.152551 0.629945
0.152795 0.630231
0.153039 0.630516
0.153283 0.6308
0.153527 0.631082
0.153771 0.631363
0.154015 0.631643
0.154259 0.631921
0.154503 0.632199
0.154747 0.632474
0.154991 0.632749
0.155236 0.633023
0.15548 0.633295
0.155724 0.633566
0.155968 0.633835
0.156212 0.634104
0.156456 0.634371
0.1567 0.634637
0.156944 0.634901
0.157188 0.635165
0.157432 0.635427
0.157676 0.635688
0.15792 0.635947
0.158165 0.636206
0.158409 0.636463
0.158653 0.636719
0.158897 0.636974
0.159141 0.637227
0.159385 0.63748
0.159629 0.637731
0.159873 0.637981
0.160117 0.63823
0.160361 0.638477
0.160605 0.638724
0.160849 0.638969
0.161093 0.639213
0.161338 0.639455
0.161582 0.639697
0.161826 0.639937
0.16207 0.640177
0.162314 0.640415
0.162558 0.640652
0.162802 0.640887
0.163046 0.641122
0.16329 0.641355
0.163534 0.641587
0.163778 0.641818
0.164022 0.642048
0.164267 0.642277
0.164511 0.642504
0.164755 0.642731
0.164999 0.642956
0.165243 0.64318
0.165487 0.643403
0.165731 0.643625
0.165975 0.643846
0.166219 0.644065
0.166463 0.644284
0.166707 0.644501
0.166951 0.644717
0.167196 0.644932
0.16744 0.645146
0.167684 0.645359
0.167928 0.645571
0.168172 0.645781
0.168416 0.645991
0.16866 0.646199
0.168904 0.646407
0.169148 0.646613
0.169392 0.646818
0.169636 0.647022
0.16988 0.647225
0.170124 0.647427
0.170369 0.647627
0.170613 0.647827
0.170857 0.648026
0.171101 0.648223
0.171345 0.648419
0.171589 0.648615
0.171833 0.648809
0.172077 0.649002
0.172321 0.649194
0.172565 0.649385
0.172809 0.649575
0.173053 0.649764
0.173298 0.649952
0.173542 0.650139
0.173786 0.650325
0.17403 0.65051
0.174274 0.650693
0.174518 0.650876
0.174762 0.651058
0.175006 0.651238
0.17525 0.651418
0.175494 0.651596
0.175738 0.651774
0.175982 0.65195
0.176227 0.652126
0.176471 0.6523
0.176715 0.652473
0.176959 0.652646
0.177203 0.652817
0.177447 0.652987
0.177691 0.653157
0.177935 0.653325
0.178179 0.653492
0.178423 0.653659
0.178667 0.653824
0.178911 0.653988
0.179155 0.654152
0.1794 0.654314
0.179644 0.654475
0.179888 0.654636
0.180132 0.654795
0.180376 0.654953
0.18062 0.655111
0.180864 0.655267
0.181108 0.655422
0.181352 0.655577
0.181596 0.65573
0.18184 0.655883
0.182084 0.656035
0.182329 0.656185
0.182573 0.656335
0.182817 0.656483
0.183061 0.656631
0.183305 0.656778
0.183549 0.656924
0.183793 0.657069
0.184037 0.657212
0.184281 0.657355
0.184525 0.657497
0.184769 0.657638
0.185013 0.657779
0.185258 0.657918
0.185502 0.658056
0.185746 0.658193
0.18599 0.65833
0.186234 0.658465
0.186478 0.6586
0.186722 0.658733
0.186966 0.658866
0.18721 0.658998
0.187454 0.659129
0.187698 0.659259
0.187942 0.659388
0.188186 0.659516
0.188431 0.659643
0.188675 0.659769
0.188919 0.659895
0.189163 0.660019
0.189407 0.660143
0.189651 0.660266
0.189895 0.660388
0.190139 0.660509
0.190383 0.660629
0.190627 0.660748
0.190871 0.660866
0.191115 0.660983
0.19136 0.6611
0.191604 0.661216
0.191848 0.66133
0.192092 0.661444
0.192336 0.661557
0.19258 0.661669
0.192824 0.661781
0.193068 0.661891
0.193312 0.662
0.193556 0.662109
0.1938 0.662217
0.194044 0.662324
0.194289 0.66243
0.194533 0.662535
0.194777 0.66264
0.195021 0.662743
0.195265 0.662846
0.195509 0.662948
0.195753 0.663049
0.195997 0.663149
0.196241 0.663248
0.196485 0.663347
0.196729 0.663444
0.196973 0.663541
0.197217 0.663637
0.197462 0.663732
0.197706 0.663827
0.19795 0.66392
0.198194 0.664013
0.198438 0.664105
0.198682 0.664196
0.198926 0.664286
0.19917 0.664376
0.199414 0.664464
0.199658 0.664552
0.199902 0.664639
0.200146 0.664725
0.200391 0.66481
0.200635 0.664895
0.200879 0.664979
0.201123 0.665062
0.201367 0.665144
0.201611 0.665225
0.201855 0.665306
0.202099 0.665386
0.202343 0.665465
0.202587 0.665543
0.202831 0.66562
0.203075 0.665697
0.20332 0.665773
0.203564 0.665848
0.203808 0.665922
0.204052 0.665996
0.204296 0.666068
0.20454 0.66614
0.204784 0.666212
0.205028 0.666282
0.205272 0.666352
0.205516 0.666421
0.20576 0.666489
0.206004 0.666556
0.206248 0.666623
0.206493 0.666689
0.206737 0.666754
0.206981 0.666818
0.207225 0.666882
0.207469 0.666945
0.207713 0.667007
0.207957 0.667068
0.208201 0.667129
0.208445 0.667189
0.208689 0.667248
0.208933 0.667306
0.209177 0.667364
0.209422 0.667421
0.209666 0.667477
0.20991 0.667532
0.210154 0.667587
0.210398 0.667641
0.210642 0.667694
0.210886 0.667747
0.21113 0.667799
0.211374 0.66785
0.211618 0.6679
0.211862 0.66795
0.212106 0.667999
0.212351 0.668047
0.212595 0.668095
0.212839 0.668141
0.213083 0.668188
0.213327 0.668233
0.213571 0.668278
0.213815 0.668322
0.214059 0.668365
0.214303 0.668408
0.214547 0.668449
0.214791 0.668491
0.215035 0.668531
0.215279 0.668571
0.215524 0.66861
0.215768 0.668648
0.216012 0.668686
0.216256 0.668723
0.2165 0.66876
0.216744 0.668795
0.216988 0.66883
0.217232 0.668865
0.217476 0.668898
0.21772 0.668931
0.217964 0.668963
0.218208 0.668995
0.218453 0.669026
0.218697 0.669056
0.218941 0.669086
0.219185 0.669115
0.219429 0.669143
0.219673 0.669171
0.219917 0.669197
0.220161 0.669224
0.220405 0.669249
0.220649 0.669274
0.220893 0.669299
0.221137 0.669322
0.221381 0.669345
0.221626 0.669368
0.22187 0.669389
0.222114 0.66941
0.222358 0.669431
0.222602 0.669451
0.222846 0.66947
0.22309 0.669488
0.223334 0.669506
0.223578 0.669523
0.223822 0.66954
0.224066 0.669556
0.22431 0.669571
0.224555 0.669586
0.224799 0.6696
0.225043 0.669613
0.225287 0.669626
0.225531 0.669638
0.225775 0.669649
0.226019 0.66966
0.226263 0.669671
0.226507 0.66968
0.226751 0.669689
0.226995 0.669698
0.227239 0.669705
0.227484 0.669713
0.227728 0.669719
0.227972 0.669725
0.228216 0.669731
0.22846 0.669735
0.228704 0.669739
0.228948 0.669743
0.229192 0.669746
0.229436 0.669748
0.22968 0.66975
0.229924 0.669751
0.230168 0.669752
0.230412 0.669752
0.230657 0.669751
0.230901 0.66975
0.231145 0.669748
0.231389 0.669745
0.231633 0.669742
0.231877 0.669739
0.232121 0.669734
0.232365 0.66973
0.232609 0.669724
0.232853 0.669718
0.233097 0.669712
0.233341 0.669705
0.233586 0.669697
0.23383 0.669689
0.234074 0.66968
0.234318 0.669671
0.234562 0.669661
0.234806 0.66965
0.23505 0.669639
0.235294 0.669627
0.235538 0.669615
0.235782 0.669602
0.236026 0.669589
0.23627 0.669575
0.236515 0.66956
0.236759 0.669545
0.237003 0.66953
0.237247 0.669513
0.237491 0.669497
0.237735 0.669479
0.237979 0.669461
0.238223 0.669443
0.238467 0.669424
0.238711 0.669405
0.238955 0.669385
0.239199 0.669364
0.239443 0.669343
0.239688 0.669321
0.239932 0.669299
0.240176 0.669276
0.24042 0.669253
0.240664 0.669229
0.240908 0.669205
0.241152 0.66918
0.241396 0.669154
0.24164 0.669128
0.241884 0.669102
0.242128 0.669075
0.242372 0.669047
0.242617 0.669019
0.242861 0.66899
0.243105 0.668961
0.243349 0.668932
0.243593 0.668901
0.243837 0.668871
0.244081 0.668839
0.244325 0.668808
0.244569 0.668775
0.244813 0.668743
0.245057 0.668709
0.245301 0.668676
0.245546 0.668641
0.24579 0.668606
0.246034 0.668571
0.246278 0.668535
0.246522 0.668499
0.246766 0.668462
0.24701 0.668424
0.247254 0.668387
0.247498 0.668348
0.247742 0.668309
0.247986 0.66827
0.24823 0.66823
0.248474 0.66819
0.248719 0.668149
0.248963 0.668107
0.249207 0.668066
0.249451 0.668023
0.249695 0.66798
0.249939 0.667937
0.250183 0.667893
0.250427 0.667849
0.250671 0.667804
0.250915 0.667759
0.251159 0.667713
0.251403 0.667667
0.251648 0.66762
0.251892 0.667573
0.252136 0.667525
0.25238 0.667477
0.252624 0.667428
0.252868 0.667379
0.253112 0.667329
0.253356 0.667279
0.2536 0.667229
0.253844 0.667178
0.254088 0.667126
0.254332 0.667074
0.254577 0.667022
0.254821 0.666969
0.255065 0.666915
0.255309 0.666862
0.255553 0.666807
0.255797 0.666752
0.256041 0.666697
0.256285 0.666642
0.256529 0.666585
0.256773 0.666529
0.257017 0.666472
0.257261 0.666414
0.257505 0.666356
0.25775 0.666298
0.257994 0.666239
0.258238 0.66618
0.258482 0.66612
0.258726 0.66606
0.25897 0.665999
0.259214 0.665938
0.259458 0.665876
0.259702 0.665814
0.259946 0.665752
0.26019 0.665689
0.260434 0.665625
0.260679 0.665562
0.260923 0.665497
0.261167 0.665433
0.261411 0.665368
0.261655 0.665302
0.261899 0.665236
0.262143 0.66517
0.262387 0.665103
0.262631 0.665036
0.262875 0.664968
0.263119 0.6649
0.263363 0.664831
0.263608 0.664762
0.263852 0.664693
0.264096 0.664623
0.26434 0.664553
0.264584 0.664482
0.264828 0.664411
0.265072 0.664339
0.265316 0.664267
0.26556 0.664195
0.265804 0.664122
0.266048 0.664049
0.266292 0.663975
0.266536 0.663901
0.266781 0.663827
0.267025 0.663752
0.267269 0.663677
0.267513 0.663601
0.267757 0.663525
0.268001 0.663448
0.268245 0.663371
0.268489 0.663294
0.268733 0.663216
0.268977 0.663138
0.269221 0.66306
0.269465 0.662981
0.26971 0.662901
0.269954 0.662822
0.270198 0.662741
0.270442 0.662661
0.270686 0.66258
0.27093 0.662499
0.271174 0.662417
0.271418 0.662335
0.271662 0.662252
0.271906 0.662169
0.27215 0.662086
0.272394 0.662002
0.272639 0.661918
0.272883 0.661834
0.273127 0.661749
0.273371 0.661663
0.273615 0.661578
0.273859 0.661492
0.274103 0.661405
0.274347 0.661318
0.274591 0.661231
0.274835 0.661144
0.275079 0.661056
0.275323 0.660967
0.275567 0.660879
0.275812 0.660789
0.276056 0.6607
0.2763 0.66061
0.276544 0.66052
0.276788 0.660429
0.277032 0.660338
0.277276 0.660247
0.27752 0.660155
0.277764 0.660063
0.278008 0.659971
0.278252 0.659878
0.278496 0.659785
0.278741 0.659691
0.278985 0.659597
0.279229 0.659503
0.279473 0.659408
0.279717 0.659313
0.279961 0.659218
0.280205 0.659122
0.280449 0.659026
0.280693 0.658929
0.280937 0.658832
0.281181 0.658735
0.281425 0.658638
0.28167 0.65854
0.281914 0.658441
0.282158 0.658343
0.282402 0.658244
0.282646 0.658144
0.28289 0.658045
0.283134 0.657945
0.283378 0.657844
0.283622 0.657744
0.283866 0.657642
0.28411 0.657541
0.284354 0.657439
0.284598 0.657337
0.284843 0.657235
0.285087 0.657132
0.285331 0.657029
0.285575 0.656925
0.285819 0.656821
0.286063 0.656717
0.286307 0.656612
0.286551 0.656508
0.286795 0.656402
0.287039 0.656297
0.287283 0.656191
0.287527 0.656085
0.287772 0.655978
0.288016 0.655871
0.28826 0.655764
0.288504 0.655656
0.288748 0.655548
0.288992 0.65544
0.289236 0.655332
0.28948 0.655223
0.289724 0.655113
0.289968 0.655004
0.290212 0.654894
0.290456 0.654784
0.290701 0.654673
0.290945 0.654562
0.291189 0.654451
0.291433 0.65434
0.291677 0.654228
0.291921 0.654116
0.292165 0.654003
0.292409 0.65389
0.292653 0.653777
0.292897 0.653664
0.293141 0.65355
0.293385 0.653436
0.293629 0.653322
0.293874 0.653207
0.294118 0.653092
0.294362 0.652976
0.294606 0.652861
0.29485 0.652745
0.295094 0.652629
0.295338 0.652512
0.295582 0.652395
0.295826 0.652278
0.29607 0.65216
0.296314 0.652042
0.296558 0.651924
0.296803 0.651806
0.297047 0.651687
0.297291 0.651568
0.297535 0.651449
0.297779 0.651329
0.298023 0.651209
0.298267 0.651089
0.298511 0.650968
0.298755 0.650847
0.298999 0.650726
0.299243 0.650605
0.299487 0.650483
0.299732 0.650361
0.299976 0.650238
0.30022 0.650116
0.300464 0.649993
0.300708 0.64987
0.300952 0.649746
0.301196 0.649622
0.30144 0.649498
0.301684 0.649374
0.301928 0.649249
0.302172 0.649124
0.302416 0.648999
0.30266 0.648873
0.302905 0.648747
0.303149 0.648621
0.303393 0.648494
0.303637 0.648368
0.303881 0.648241
0.304125 0.648113
0.304369 0.647986
0.304613 0.647858
0.304857 0.64773
0.305101 0.647601
0.305345 0.647473
0.305589 0.647344
0.305834 0.647214
0.306078 0.647085
0.306322 0.646955
0.306566 0.646825
0.30681 0.646694
0.307054 0.646564
0.307298 0.646433
0.307542 0.646301
0.307786 0.64617
0.30803 0.646038
0.308274 0.645906
0.308518 0.645774
0.308763 0.645641
0.309007 0.645508
0.309251 0.645375
0.309495 0.645242
0.309739 0.645108
0.309983 0.644974
0.310227 0.64484
0.310471 0.644705
0.310715 0.64457
0.310959 0.644435
0.311203 0.6443
0.311447 0.644165
0.311691 0.644029
0.311936 0.643893
0.31218 0.643756
0.312424 0.64362
0.312668 0.643483
0.312912 0.643346
0.313156 0.643208
0.3134 0.643071
0.313644 0.642933
0.313888 0.642795
0.314132 0.642656
0.314376 0.642517
0.31462 0.642378
0.314865 0.642239
0.315109 0.6421
0.315353 0.64196
0.315597 0.64182
0.315841 0.64168
0.316085 0.641539
0.316329 0.641399
0.316573 0.641258
0.316817 0.641116
0.317061 0.640975
0.317305 0.640833
0.317549 0.640691
0.317794 0.640549
0.318038 0.640407
0.318282 0.640264
0.318526 0.640121
0.31877 0.639978
0.319014 0.639834
0.319258 0.63969
0.319502 0.639546
0.319746 0.639402
0.31999 0.639258
0.320234 0.639113
0.320478 0.638968
0.320722 0.638823
0.320967 0.638678
0.321211 0.638532
0.321455 0.638386
0.321699 0.63824
0.321943 0.638094
0.322187 0.637947
0.322431 0.6378
0.322675 0.637653
0.322919 0.637506
0.323163 0.637358
0.323407 0.63721
0.323651 0.637062
0.323896 0.636914
0.32414 0.636766
0.324384 0.636617
0.324628 0.636468
0.324872 0.636319
0.325116 0.636169
0.32536 0.63602
0.325604 0.63587
0.325848 0.63572
0.326092 0.635569
0.326336 0.635419
0.32658 0.635268
0.326825 0.635117
0.327069 0.634966
0.327313 0.634814
0.327557 0.634662
0.327801 0.63451
0.328045 0.634358
0.328289 0.634206
0.328533 0.634053
0.328777 0.6339
0.329021 0.633747
0.329265 0.633594
0.329509 0.633441
0.329753 0.633287
0.329998 0.633133
0.330242 0.632979
0.330486 0.632825
0.33073 0.63267
0.330974 0.632515
0.331218 0.63236
0.331462 0.632205
0.331706 0.632049
